<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
IMOEX,D,20190610,00:00,2742.5900000
IMOEX,D,20190611,00:00,2751.7500000
IMOEX,D,20190613,00:00,2758.3600000
IMOEX,D,20190614,00:00,2739.2800000
IMOEX,D,20190617,00:00,2734.3100000
IMOEX,D,20190618,00:00,2761.6900000
IMOEX,D,20190619,00:00,2759.1200000
IMOEX,D,20190620,00:00,2780.2000000
IMOEX,D,20190621,00:00,2761.2300000
IMOEX,D,20190624,00:00,2762.6500000
IMOEX,D,20190625,00:00,2753.9600000
IMOEX,D,20190626,00:00,2775.1400000
IMOEX,D,20190627,00:00,2779.6600000
IMOEX,D,20190628,00:00,2765.8500000
IMOEX,D,20190701,00:00,2801.4700000
IMOEX,D,20190702,00:00,2809.8100000
IMOEX,D,20190703,00:00,2823.9500000
IMOEX,D,20190704,00:00,2842.7800000
IMOEX,D,20190705,00:00,2835.3500000
IMOEX,D,20190708,00:00,2822.5500000
IMOEX,D,20190709,00:00,2822.6600000
IMOEX,D,20190710,00:00,2822.7500000
IMOEX,D,20190711,00:00,2789.6600000
IMOEX,D,20190712,00:00,2777.5800000
IMOEX,D,20190715,00:00,2756.4400000
IMOEX,D,20190716,00:00,2755.8800000
IMOEX,D,20190717,00:00,2713.1700000
IMOEX,D,20190718,00:00,2702.5900000
IMOEX,D,20190719,00:00,2700.5700000
IMOEX,D,20190722,00:00,2684.2500000
IMOEX,D,20190723,00:00,2701.0600000
IMOEX,D,20190724,00:00,2682.9100000
IMOEX,D,20190725,00:00,2701.0200000
IMOEX,D,20190726,00:00,2715.6800000
IMOEX,D,20190729,00:00,2728.2700000
IMOEX,D,20190730,00:00,2734.6800000
IMOEX,D,20190731,00:00,2739.5000000
IMOEX,D,20190801,00:00,2729.4200000
IMOEX,D,20190802,00:00,2674.9000000
IMOEX,D,20190805,00:00,2649.1600000
IMOEX,D,20190806,00:00,2683.3500000
IMOEX,D,20190807,00:00,2674.9800000
IMOEX,D,20190808,00:00,2696.6900000
IMOEX,D,20190809,00:00,2679.7100000
IMOEX,D,20190812,00:00,2689.9300000
IMOEX,D,20190813,00:00,2680.1200000
IMOEX,D,20190814,00:00,2637.0400000
IMOEX,D,20190815,00:00,2625.5800000
IMOEX,D,20190816,00:00,2615.2000000
IMOEX,D,20190819,00:00,2648.0900000
IMOEX,D,20190820,00:00,2672.8400000
IMOEX,D,20190821,00:00,2673.9500000
IMOEX,D,20190822,00:00,2675.1300000
IMOEX,D,20190823,00:00,2660.7400000
IMOEX,D,20190826,00:00,2658.2400000
IMOEX,D,20190827,00:00,2659.3500000
IMOEX,D,20190828,00:00,2677.3100000
IMOEX,D,20190829,00:00,2714.2500000
IMOEX,D,20190830,00:00,2740.0400000
IMOEX,D,20190902,00:00,2773.0100000
IMOEX,D,20190903,00:00,2774.2000000
IMOEX,D,20190904,00:00,2793.3600000
IMOEX,D,20190905,00:00,2807.0600000
IMOEX,D,20190906,00:00,2797.5500000
IMOEX,D,20190909,00:00,2786.6300000
IMOEX,D,20190910,00:00,2787.5200000
IMOEX,D,20190911,00:00,2817.0500000
IMOEX,D,20190912,00:00,2799.9900000
IMOEX,D,20190913,00:00,2791.7400000
IMOEX,D,20190916,00:00,2834.3200000
IMOEX,D,20190917,00:00,2820.8600000
IMOEX,D,20190918,00:00,2818.6000000
IMOEX,D,20190919,00:00,2794.7700000
IMOEX,D,20190920,00:00,2796.4100000
IMOEX,D,20190923,00:00,2785.4600000
IMOEX,D,20190924,00:00,2754.5300000
IMOEX,D,20190925,00:00,2760.2900000
IMOEX,D,20190926,00:00,2772.7000000
IMOEX,D,20190927,00:00,2757.9800000
IMOEX,D,20190930,00:00,2747.1800000
IMOEX,D,20191001,00:00,2758.8300000
IMOEX,D,20191002,00:00,2719.3900000
IMOEX,D,20191003,00:00,2707.4700000
IMOEX,D,20191004,00:00,2692.5500000
IMOEX,D,20191007,00:00,2719.2200000
IMOEX,D,20191008,00:00,2707.8900000
IMOEX,D,20191009,00:00,2713.0200000
IMOEX,D,20191010,00:00,2721.5100000
IMOEX,D,20191011,00:00,2708.0700000
IMOEX,D,20191014,00:00,2697.4600000
IMOEX,D,20191015,00:00,2715.2600000
IMOEX,D,20191016,00:00,2744.3500000
IMOEX,D,20191017,00:00,2748.6400000
IMOEX,D,20191018,00:00,2752.9100000
IMOEX,D,20191021,00:00,2761.1500000
IMOEX,D,20191022,00:00,2802.2300000
IMOEX,D,20191023,00:00,2821.5800000
IMOEX,D,20191024,00:00,2877.0500000
IMOEX,D,20191025,00:00,2873.4100000
IMOEX,D,20191028,00:00,2856.9100000
IMOEX,D,20191029,00:00,2886.4800000
IMOEX,D,20191030,00:00,2911.1500000
IMOEX,D,20191031,00:00,2893.9800000
IMOEX,D,20191101,00:00,2930.4000000
IMOEX,D,20191105,00:00,2949.5500000
IMOEX,D,20191106,00:00,2980.8400000
IMOEX,D,20191107,00:00,3008.5400000
IMOEX,D,20191108,00:00,2973.1900000
IMOEX,D,20191111,00:00,2961.4600000
IMOEX,D,20191112,00:00,2951.1600000
IMOEX,D,20191113,00:00,2933.8900000
IMOEX,D,20191114,00:00,2922.4500000
IMOEX,D,20191115,00:00,2934.8200000
IMOEX,D,20191118,00:00,2924.4800000
IMOEX,D,20191119,00:00,2941.6900000
IMOEX,D,20191120,00:00,2936.4700000
IMOEX,D,20191121,00:00,2942.6000000
IMOEX,D,20191122,00:00,2947.6800000
IMOEX,D,20191125,00:00,2955.3200000
IMOEX,D,20191126,00:00,2930.6200000
IMOEX,D,20191127,00:00,2929.0500000
IMOEX,D,20191128,00:00,2927.5700000
IMOEX,D,20191129,00:00,2935.3700000
IMOEX,D,20191202,00:00,2921.1800000
IMOEX,D,20191203,00:00,2883.4800000
IMOEX,D,20191204,00:00,2900.6600000
IMOEX,D,20191205,00:00,2899.2900000
IMOEX,D,20191206,00:00,2928.7600000
IMOEX,D,20191209,00:00,2945.0300000
IMOEX,D,20191210,00:00,2932.4000000
IMOEX,D,20191211,00:00,2954.4000000
IMOEX,D,20191212,00:00,2982.8600000
IMOEX,D,20191213,00:00,2996.6300000
IMOEX,D,20191216,00:00,3006.1600000
IMOEX,D,20191217,00:00,3013.2900000
IMOEX,D,20191218,00:00,3023.9200000
IMOEX,D,20191219,00:00,3008.3900000
IMOEX,D,20191220,00:00,3015.9300000
IMOEX,D,20191223,00:00,3033.8100000
IMOEX,D,20191224,00:00,3030.5900000
IMOEX,D,20191225,00:00,3030.8400000
IMOEX,D,20191226,00:00,3031.6700000
IMOEX,D,20191227,00:00,3050.4700000
IMOEX,D,20191230,00:00,3045.8700000
IMOEX,D,20200103,00:00,3076.3700000
IMOEX,D,20200106,00:00,3078.8700000
IMOEX,D,20200108,00:00,3110.0600000
IMOEX,D,20200109,00:00,3118.0800000
IMOEX,D,20200110,00:00,3123.6600000
IMOEX,D,20200113,00:00,3151.6900000
IMOEX,D,20200114,00:00,3129.7700000
IMOEX,D,20200115,00:00,3132.6300000
IMOEX,D,20200116,00:00,3157.2300000
IMOEX,D,20200117,00:00,3196.8800000
IMOEX,D,20200120,00:00,3219.9200000
IMOEX,D,20200121,00:00,3209.2200000
IMOEX,D,20200122,00:00,3174.6200000
IMOEX,D,20200123,00:00,3141.2000000
IMOEX,D,20200124,00:00,3146.2000000
IMOEX,D,20200127,00:00,3085.1600000
IMOEX,D,20200128,00:00,3113.1000000
IMOEX,D,20200129,00:00,3128.8000000
IMOEX,D,20200130,00:00,3108.5800000
IMOEX,D,20200131,00:00,3076.6500000
IMOEX,D,20200203,00:00,3070.8400000
IMOEX,D,20200204,00:00,3097.6000000
IMOEX,D,20200205,00:00,3114.2500000
IMOEX,D,20200206,00:00,3096.6800000
IMOEX,D,20200207,00:00,3087.6300000
IMOEX,D,20200210,00:00,3062.4100000
IMOEX,D,20200211,00:00,3097.5800000
IMOEX,D,20200212,00:00,3122.2700000
IMOEX,D,20200213,00:00,3110.0500000
IMOEX,D,20200214,00:00,3096.8800000
IMOEX,D,20200217,00:00,3110.0600000
IMOEX,D,20200218,00:00,3074.0500000
IMOEX,D,20200219,00:00,3114.5700000
IMOEX,D,20200220,00:00,3125.1000000
IMOEX,D,20200221,00:00,3106.0300000
IMOEX,D,20200225,00:00,3002.6800000
IMOEX,D,20200226,00:00,3017.4200000
IMOEX,D,20200227,00:00,2915.8400000
IMOEX,D,20200228,00:00,2785.0800000
IMOEX,D,20200302,00:00,2765.7700000
IMOEX,D,20200303,00:00,2821.3700000
IMOEX,D,20200304,00:00,2828.0100000
IMOEX,D,20200305,00:00,2816.7000000
IMOEX,D,20200306,00:00,2719.5100000
IMOEX,D,20200310,00:00,2498.9400000
IMOEX,D,20200311,00:00,2492.8800000
IMOEX,D,20200312,00:00,2286.4000000
IMOEX,D,20200313,00:00,2316.3800000
IMOEX,D,20200316,00:00,2266.9000000
IMOEX,D,20200317,00:00,2224.7400000
IMOEX,D,20200318,00:00,2112.6400000
IMOEX,D,20200319,00:00,2275.7000000
IMOEX,D,20200320,00:00,2331.6100000
IMOEX,D,20200323,00:00,2253.3500000
IMOEX,D,20200324,00:00,2415.9700000
IMOEX,D,20200325,00:00,2452.6900000
IMOEX,D,20200326,00:00,2489.9700000
IMOEX,D,20200327,00:00,2401.1100000
IMOEX,D,20200330,00:00,2433.3500000
IMOEX,D,20200331,00:00,2508.8100000
IMOEX,D,20200401,00:00,2473.6100000
IMOEX,D,20200402,00:00,2545.9500000
IMOEX,D,20200403,00:00,2572.2300000
IMOEX,D,20200406,00:00,2622.5900000
IMOEX,D,20200407,00:00,2634.7400000
IMOEX,D,20200408,00:00,2670.1200000
IMOEX,D,20200409,00:00,2701.7700000
IMOEX,D,20200410,00:00,2677.8600000
IMOEX,D,20200413,00:00,2628.8500000
IMOEX,D,20200414,00:00,2631.8300000
IMOEX,D,20200415,00:00,2498.9400000
IMOEX,D,20200416,00:00,2515.0500000
IMOEX,D,20200417,00:00,2534.9700000
IMOEX,D,20200420,00:00,2525.9700000
IMOEX,D,20200421,00:00,2488.0200000
IMOEX,D,20200422,00:00,2573.4100000
IMOEX,D,20200423,00:00,2599.4100000
IMOEX,D,20200424,00:00,2562.0300000
IMOEX,D,20200427,00:00,2570.9100000
IMOEX,D,20200428,00:00,2612.2400000
IMOEX,D,20200429,00:00,2663.1400000
IMOEX,D,20200430,00:00,2650.5600000
IMOEX,D,20200504,00:00,2624.6400000
IMOEX,D,20200505,00:00,2653.5100000
IMOEX,D,20200506,00:00,2632.1000000
IMOEX,D,20200507,00:00,2634.0000000
IMOEX,D,20200508,00:00,2641.5500000
IMOEX,D,20200512,00:00,2642.0400000
IMOEX,D,20200513,00:00,2604.9800000
IMOEX,D,20200514,00:00,2590.3100000
IMOEX,D,20200515,00:00,2593.9100000
IMOEX,D,20200518,00:00,2694.2500000
IMOEX,D,20200519,00:00,2711.7200000
IMOEX,D,20200520,00:00,2770.7900000
IMOEX,D,20200521,00:00,2718.6700000
IMOEX,D,20200522,00:00,2709.3800000
IMOEX,D,20200525,00:00,2757.9300000
IMOEX,D,20200526,00:00,2754.0400000
IMOEX,D,20200527,00:00,2741.0200000
IMOEX,D,20200528,00:00,2779.9800000
IMOEX,D,20200529,00:00,2734.8300000
IMOEX,D,20200601,00:00,2750.2400000
IMOEX,D,20200602,00:00,2796.5100000
IMOEX,D,20200603,00:00,2831.0800000
IMOEX,D,20200604,00:00,2766.2600000
IMOEX,D,20200605,00:00,2792.7400000
IMOEX,D,20200608,00:00,2796.3000000
IMOEX,D,20200609,00:00,2795.9000000
IMOEX,D,20200610,00:00,2785.1800000
IMOEX,D,20200611,00:00,2743.8000000
IMOEX,D,20200615,00:00,2719.0600000
IMOEX,D,20200616,00:00,2748.3000000
IMOEX,D,20200617,00:00,2740.1000000
IMOEX,D,20200618,00:00,2724.3300000
IMOEX,D,20200619,00:00,2758.6700000
IMOEX,D,20200622,00:00,2763.2900000
IMOEX,D,20200623,00:00,2791.9700000
IMOEX,D,20200625,00:00,2760.7500000
IMOEX,D,20200626,00:00,2761.7400000
IMOEX,D,20200629,00:00,2767.9500000
IMOEX,D,20200630,00:00,2743.2000000
IMOEX,D,20200702,00:00,2788.7900000
IMOEX,D,20200703,00:00,2801.6600000
IMOEX,D,20200706,00:00,2835.1800000
IMOEX,D,20200707,00:00,2825.2100000
IMOEX,D,20200708,00:00,2815.8300000
IMOEX,D,20200709,00:00,2782.4300000
IMOEX,D,20200710,00:00,2800.9400000
IMOEX,D,20200713,00:00,2766.7900000
IMOEX,D,20200714,00:00,2744.5400000
IMOEX,D,20200715,00:00,2747.9100000
IMOEX,D,20200716,00:00,2760.0100000
IMOEX,D,20200717,00:00,2774.7900000
IMOEX,D,20200720,00:00,2802.2400000
IMOEX,D,20200721,00:00,2825.7100000
IMOEX,D,20200722,00:00,2834.6500000
IMOEX,D,20200723,00:00,2851.7900000
IMOEX,D,20200724,00:00,2863.1200000
IMOEX,D,20200727,00:00,2884.8800000
IMOEX,D,20200728,00:00,2895.4500000
IMOEX,D,20200729,00:00,2918.4200000
IMOEX,D,20200730,00:00,2882.6300000
IMOEX,D,20200731,00:00,2911.5700000
IMOEX,D,20200803,00:00,2929.9700000
IMOEX,D,20200804,00:00,2940.4600000
IMOEX,D,20200805,00:00,2992.7800000
IMOEX,D,20200806,00:00,2988.5000000
IMOEX,D,20200807,00:00,2972.3500000
IMOEX,D,20200810,00:00,2960.7800000
IMOEX,D,20200811,00:00,3005.6300000
IMOEX,D,20200812,00:00,3053.9900000
IMOEX,D,20200813,00:00,3080.4400000
IMOEX,D,20200814,00:00,3061.9900000
IMOEX,D,20200817,00:00,3052.4600000
IMOEX,D,20200818,00:00,3050.7000000
IMOEX,D,20200819,00:00,3056.5400000
IMOEX,D,20200820,00:00,2993.6900000
IMOEX,D,20200821,00:00,2995.6100000
IMOEX,D,20200824,00:00,3029.4200000
IMOEX,D,20200825,00:00,3029.0500000
IMOEX,D,20200826,00:00,3051.9700000
IMOEX,D,20200827,00:00,3012.0100000
IMOEX,D,20200828,00:00,2980.1700000
IMOEX,D,20200831,00:00,2966.2000000
IMOEX,D,20200901,00:00,2975.0000000
IMOEX,D,20200902,00:00,2956.5000000
IMOEX,D,20200903,00:00,2931.9200000
IMOEX,D,20200904,00:00,2921.5500000
IMOEX,D,20200907,00:00,2932.2900000
IMOEX,D,20200908,00:00,2888.7900000
IMOEX,D,20200909,00:00,2876.0700000
IMOEX,D,20200910,00:00,2897.5500000
IMOEX,D,20200911,00:00,2910.5100000
IMOEX,D,20200914,00:00,2928.3800000
IMOEX,D,20200915,00:00,2980.5800000
IMOEX,D,20200916,00:00,2975.0100000
IMOEX,D,20200917,00:00,2971.7400000
IMOEX,D,20200918,00:00,2951.7900000
IMOEX,D,20200921,00:00,2863.6700000
IMOEX,D,20200922,00:00,2884.6600000
IMOEX,D,20200923,00:00,2916.3900000
IMOEX,D,20200924,00:00,2912.7600000
IMOEX,D,20200925,00:00,2896.8300000
IMOEX,D,20200928,00:00,2927.1700000
IMOEX,D,20200929,00:00,2910.1200000
IMOEX,D,20200930,00:00,2905.8100000
IMOEX,D,20201001,00:00,2889.8000000
IMOEX,D,20201002,00:00,2852.4200000
IMOEX,D,20201005,00:00,2881.9800000
IMOEX,D,20201006,00:00,2892.9900000
IMOEX,D,20201007,00:00,2842.5800000
IMOEX,D,20201008,00:00,2846.3900000
IMOEX,D,20201009,00:00,2834.0900000
IMOEX,D,20201012,00:00,2846.1400000
IMOEX,D,20201013,00:00,2829.2300000
IMOEX,D,20201014,00:00,2856.0800000
IMOEX,D,20201015,00:00,2817.2900000
IMOEX,D,20201016,00:00,2799.5400000
IMOEX,D,20201019,00:00,2794.2700000
IMOEX,D,20201020,00:00,2803.0600000
IMOEX,D,20201021,00:00,2786.2300000
IMOEX,D,20201022,00:00,2803.1700000
IMOEX,D,20201023,00:00,2816.7000000
IMOEX,D,20201026,00:00,2785.5900000
IMOEX,D,20201027,00:00,2763.0300000
IMOEX,D,20201028,00:00,2693.4600000
IMOEX,D,20201029,00:00,2709.0400000
IMOEX,D,20201030,00:00,2690.5900000
IMOEX,D,20201102,00:00,2737.5400000
IMOEX,D,20201103,00:00,2786.4200000
IMOEX,D,20201105,00:00,2861.3900000
IMOEX,D,20201106,00:00,2895.6200000
IMOEX,D,20201109,00:00,2987.7500000
IMOEX,D,20201110,00:00,2998.6100000
IMOEX,D,20201111,00:00,3015.0300000
IMOEX,D,20201112,00:00,3025.8300000
IMOEX,D,20201113,00:00,3025.2200000
IMOEX,D,20201116,00:00,3079.7400000
IMOEX,D,20201117,00:00,3052.2200000
IMOEX,D,20201118,00:00,3080.6800000
IMOEX,D,20201119,00:00,3046.4900000
IMOEX,D,20201120,00:00,3051.0400000
IMOEX,D,20201123,00:00,3047.0600000
IMOEX,D,20201124,00:00,3095.8400000
IMOEX,D,20201125,00:00,3134.5200000
IMOEX,D,20201126,00:00,3138.6200000
IMOEX,D,20201127,00:00,3142.6800000
IMOEX,D,20201130,00:00,3107.5800000
IMOEX,D,20201201,00:00,3147.7900000
IMOEX,D,20201202,00:00,3189.6100000
IMOEX,D,20201203,00:00,3162.6700000
IMOEX,D,20201204,00:00,3184.7200000
IMOEX,D,20201207,00:00,3195.0800000
IMOEX,D,20201208,00:00,3179.6100000
IMOEX,D,20201209,00:00,3211.6600000
IMOEX,D,20201210,00:00,3258.3100000
IMOEX,D,20201211,00:00,3276.5800000
IMOEX,D,20201214,00:00,3254.8300000
IMOEX,D,20201215,00:00,3248.1100000
IMOEX,D,20201216,00:00,3269.9500000
IMOEX,D,20201217,00:00,3282.6700000
IMOEX,D,20201218,00:00,3273.7500000
IMOEX,D,20201221,00:00,3186.3800000
IMOEX,D,20201222,00:00,3236.4600000
IMOEX,D,20201223,00:00,3252.1000000
IMOEX,D,20201224,00:00,3236.8800000
IMOEX,D,20201225,00:00,3246.3500000
IMOEX,D,20201228,00:00,3258.9500000
IMOEX,D,20201229,00:00,3274.6700000
IMOEX,D,20201230,00:00,3289.0200000
IMOEX,D,20210104,00:00,3350.5100000
IMOEX,D,20210105,00:00,3359.1500000
IMOEX,D,20210106,00:00,3371.0300000
IMOEX,D,20210108,00:00,3454.8200000
IMOEX,D,20210111,00:00,3482.4800000
IMOEX,D,20210112,00:00,3471.6500000
IMOEX,D,20210113,00:00,3470.2600000
IMOEX,D,20210114,00:00,3490.8500000
IMOEX,D,20210115,00:00,3450.9500000
IMOEX,D,20210118,00:00,3471.9200000
IMOEX,D,20210119,00:00,3443.2300000
IMOEX,D,20210120,00:00,3466.8000000
IMOEX,D,20210121,00:00,3422.6700000
IMOEX,D,20210122,00:00,3382.9200000
IMOEX,D,20210125,00:00,3397.4800000
IMOEX,D,20210126,00:00,3390.7600000
IMOEX,D,20210127,00:00,3343.6200000
IMOEX,D,20210128,00:00,3342.0100000
IMOEX,D,20210129,00:00,3277.0800000
IMOEX,D,20210201,00:00,3291.1400000
IMOEX,D,20210202,00:00,3360.2500000
IMOEX,D,20210203,00:00,3343.4600000
IMOEX,D,20210204,00:00,3372.0000000
IMOEX,D,20210205,00:00,3392.7300000
IMOEX,D,20210208,00:00,3445.9000000
IMOEX,D,20210209,00:00,3426.8600000
IMOEX,D,20210210,00:00,3399.6600000
IMOEX,D,20210211,00:00,3414.3200000
IMOEX,D,20210212,00:00,3427.0800000
IMOEX,D,20210215,00:00,3481.9000000
IMOEX,D,20210216,00:00,3495.2600000
IMOEX,D,20210217,00:00,3436.8000000
IMOEX,D,20210218,00:00,3400.1700000
IMOEX,D,20210219,00:00,3457.6800000
IMOEX,D,20210220,00:00,3446.3200000
IMOEX,D,20210222,00:00,3433.9300000
IMOEX,D,20210224,00:00,3385.4800000
IMOEX,D,20210225,00:00,3409.7600000
IMOEX,D,20210226,00:00,3346.6400000
IMOEX,D,20210301,00:00,3386.1600000
IMOEX,D,20210302,00:00,3410.1000000
IMOEX,D,20210303,00:00,3416.0400000
IMOEX,D,20210304,00:00,3397.5600000
IMOEX,D,20210305,00:00,3414.1300000
IMOEX,D,20210309,00:00,3478.7200000
IMOEX,D,20210310,00:00,3463.0600000
IMOEX,D,20210311,00:00,3508.5100000
IMOEX,D,20210312,00:00,3539.5000000
IMOEX,D,20210315,00:00,3584.4900000
IMOEX,D,20210316,00:00,3589.8300000
IMOEX,D,20210317,00:00,3507.9100000
IMOEX,D,20210318,00:00,3504.8500000
IMOEX,D,20210319,00:00,3475.2600000
IMOEX,D,20210322,00:00,3489.0700000
IMOEX,D,20210323,00:00,3467.2100000
IMOEX,D,20210324,00:00,3485.3300000
IMOEX,D,20210325,00:00,3439.3000000
IMOEX,D,20210326,00:00,3489.8300000
IMOEX,D,20210329,00:00,3529.3300000
IMOEX,D,20210330,00:00,3525.2300000
IMOEX,D,20210331,00:00,3541.7200000
IMOEX,D,20210401,00:00,3527.5400000
IMOEX,D,20210402,00:00,3558.2200000
IMOEX,D,20210405,00:00,3524.9300000
IMOEX,D,20210406,00:00,3493.8900000
IMOEX,D,20210407,00:00,3500.3400000
IMOEX,D,20210408,00:00,3507.8300000
IMOEX,D,20210409,00:00,3486.0300000
IMOEX,D,20210412,00:00,3522.6500000
IMOEX,D,20210413,00:00,3526.3000000
IMOEX,D,20210414,00:00,3576.8900000
IMOEX,D,20210415,00:00,3568.5100000
IMOEX,D,20210416,00:00,3598.4400000
IMOEX,D,20210419,00:00,3574.0800000
IMOEX,D,20210420,00:00,3552.4100000
IMOEX,D,20210421,00:00,3561.7200000
IMOEX,D,20210422,00:00,3600.3500000
IMOEX,D,20210423,00:00,3597.1700000
IMOEX,D,20210426,00:00,3610.9800000
IMOEX,D,20210427,00:00,3600.6000000
IMOEX,D,20210428,00:00,3578.1200000
IMOEX,D,20210429,00:00,3571.0500000
IMOEX,D,20210430,00:00,3544.0000000
IMOEX,D,20210504,00:00,3577.2100000
IMOEX,D,20210505,00:00,3643.5600000
IMOEX,D,20210506,00:00,3658.2700000
IMOEX,D,20210507,00:00,3682.6900000
IMOEX,D,20210510,00:00,3694.7800000
IMOEX,D,20210511,00:00,3652.0500000
IMOEX,D,20210512,00:00,3654.1400000
IMOEX,D,20210513,00:00,3637.3800000
IMOEX,D,20210514,00:00,3637.6000000
IMOEX,D,20210517,00:00,3639.6100000
IMOEX,D,20210518,00:00,3687.9600000
IMOEX,D,20210519,00:00,3634.7600000
IMOEX,D,20210520,00:00,3636.1600000
IMOEX,D,20210521,00:00,3660.4800000
IMOEX,D,20210524,00:00,3662.5100000
IMOEX,D,20210525,00:00,3686.7600000
IMOEX,D,20210526,00:00,3711.0500000
IMOEX,D,20210527,00:00,3738.6800000
IMOEX,D,20210528,00:00,3730.5500000
IMOEX,D,20210531,00:00,3721.6300000
IMOEX,D,20210601,00:00,3764.5900000
IMOEX,D,20210602,00:00,3817.6800000
IMOEX,D,20210603,00:00,3805.4500000
IMOEX,D,20210604,00:00,3807.4300000
IMOEX,D,20210607,00:00,3822.2100000
IMOEX,D,20210608,00:00,3807.4300000
IMOEX,D,20210609,00:00,3843.2800000
IMOEX,D,20210610,00:00,3827.7100000
IMOEX,D,20210611,00:00,3841.5300000
IMOEX,D,20210614,00:00,3860.1800000
IMOEX,D,20210615,00:00,3822.4000000
IMOEX,D,20210616,00:00,3829.6700000
IMOEX,D,20210617,00:00,3819.0700000
IMOEX,D,20210618,00:00,3802.9500000
IMOEX,D,20210621,00:00,3813.4500000
IMOEX,D,20210622,00:00,3821.6800000
IMOEX,D,20210623,00:00,3837.1500000
IMOEX,D,20210624,00:00,3823.4400000
IMOEX,D,20210625,00:00,3831.8400000
IMOEX,D,20210628,00:00,3825.5700000
IMOEX,D,20210629,00:00,3790.8500000
IMOEX,D,20210630,00:00,3841.8500000
IMOEX,D,20210701,00:00,3858.3200000
IMOEX,D,20210702,00:00,3865.4200000
IMOEX,D,20210705,00:00,3882.5900000
IMOEX,D,20210706,00:00,3884.3000000
IMOEX,D,20210707,00:00,3895.1000000
IMOEX,D,20210708,00:00,3861.0800000
IMOEX,D,20210709,00:00,3855.3100000
IMOEX,D,20210712,00:00,3875.6100000
IMOEX,D,20210713,00:00,3877.0300000
IMOEX,D,20210714,00:00,3832.8500000
IMOEX,D,20210715,00:00,3799.9700000
IMOEX,D,20210716,00:00,3770.1500000
IMOEX,D,20210719,00:00,3693.4200000
IMOEX,D,20210720,00:00,3704.4000000
IMOEX,D,20210721,00:00,3722.9600000
IMOEX,D,20210722,00:00,3754.4400000
IMOEX,D,20210723,00:00,3734.5400000
IMOEX,D,20210726,00:00,3750.1000000
IMOEX,D,20210727,00:00,3733.1000000
IMOEX,D,20210728,00:00,3782.2800000
IMOEX,D,20210729,00:00,3804.3300000
IMOEX,D,20210730,00:00,3771.5800000
IMOEX,D,20210802,00:00,3788.1000000
IMOEX,D,20210803,00:00,3793.6900000
IMOEX,D,20210804,00:00,3810.6200000
IMOEX,D,20210805,00:00,3833.7500000
IMOEX,D,20210806,00:00,3805.3600000
IMOEX,D,20210809,00:00,3835.1100000
IMOEX,D,20210810,00:00,3862.3200000
IMOEX,D,20210811,00:00,3877.3700000
IMOEX,D,20210812,00:00,3888.8600000
IMOEX,D,20210813,00:00,3873.0000000
IMOEX,D,20210816,00:00,3895.3100000
IMOEX,D,20210817,00:00,3943.0100000
IMOEX,D,20210818,00:00,3925.1700000
IMOEX,D,20210819,00:00,3853.9800000
IMOEX,D,20210820,00:00,3832.7000000
IMOEX,D,20210823,00:00,3883.0100000
IMOEX,D,20210824,00:00,3888.8700000
IMOEX,D,20210825,00:00,3886.6400000
IMOEX,D,20210826,00:00,3851.5700000
IMOEX,D,20210827,00:00,3887.3800000
IMOEX,D,20210830,00:00,3928.5000000
IMOEX,D,20210831,00:00,3918.9600000
IMOEX,D,20210901,00:00,3971.0200000
IMOEX,D,20210902,00:00,3990.7700000
IMOEX,D,20210903,00:00,4001.7000000
IMOEX,D,20210906,00:00,4028.2500000
IMOEX,D,20210907,00:00,4010.1600000
IMOEX,D,20210908,00:00,4017.3700000
IMOEX,D,20210909,00:00,3993.5600000
IMOEX,D,20210910,00:00,4002.6600000
IMOEX,D,20210913,00:00,4041.1600000
IMOEX,D,20210914,00:00,4055.7000000
IMOEX,D,20210915,00:00,4065.5300000
IMOEX,D,20210916,00:00,4045.1000000
IMOEX,D,20210917,00:00,4035.1700000
IMOEX,D,20210920,00:00,3969.6100000
IMOEX,D,20210921,00:00,3970.4800000
IMOEX,D,20210922,00:00,4030.9800000
IMOEX,D,20210923,00:00,4052.1400000
IMOEX,D,20210924,00:00,4038.2300000
IMOEX,D,20210927,00:00,4081.2200000
IMOEX,D,20210928,00:00,4065.4600000
IMOEX,D,20210929,00:00,4058.3700000
IMOEX,D,20210930,00:00,4103.5200000
IMOEX,D,20211001,00:00,4086.9900000
IMOEX,D,20211004,00:00,4112.7200000
IMOEX,D,20211005,00:00,4223.8500000
IMOEX,D,20211006,00:00,4171.7100000
IMOEX,D,20211007,00:00,4228.0200000
IMOEX,D,20211008,00:00,4238.0000000
IMOEX,D,20211011,00:00,4279.8700000
IMOEX,D,20211012,00:00,4263.8000000
IMOEX,D,20211013,00:00,4243.9200000
IMOEX,D,20211014,00:00,4259.1300000
IMOEX,D,20211015,00:00,4261.8200000
IMOEX,D,20211018,00:00,4248.3300000
IMOEX,D,20211019,00:00,4276.2600000
IMOEX,D,20211020,00:00,4287.5200000
IMOEX,D,20211021,00:00,4218.6300000
IMOEX,D,20211022,00:00,4196.9600000
IMOEX,D,20211025,00:00,4254.9800000
IMOEX,D,20211026,00:00,4235.8700000
IMOEX,D,20211027,00:00,4229.5300000
IMOEX,D,20211028,00:00,4189.6600000
IMOEX,D,20211029,00:00,4150.0000000
IMOEX,D,20211101,00:00,4221.4900000
